UniqueCount	AmbigCount
12797	0
2397	0
6044	966
6376	966
4698	0
4839	0
12048	0
20540	0
3305	0
5450	0
1606	538
5927	538
4076	0
4759	236
12751	236
5592	0
12199	0
12315	0
4299	1
11956	1
50364	0
28348	0
17938	0
27192	0
19806	0
17591	0
5156	0
19139	0
10643	0
1622	0
12681	0
4317	0
8448	0
4623	0
426	0
750	0
53108	0
39040	0
15645	0
13256	0
45412	0
67213	0
18126	19
6676	19
1921	0
1624	0
7773	0
12048	0
36236	0
9197	0
12722	0
23912	0
4229	0
8360	0
3621	0
7370	0
9739	0
1710	0
159	10830
30	4733
1415	0
1583	0
841	0
747	0
8	4671
27	9257
3881	0
1602	0
16458	0
28694	0
4968	0
10943	0
17233	0
13084	0
1175	0
11823	0
4461	0
3059	0
5380	0
3137	0
6399	0
7647	0
919	0
4720	0
9576	0
5718	0
4857	0
1261	0
760	20
3981	20
2058	0
19485	0
2936	75
5960	75
3694	0
16275	0
11688	0
1774	0
3602	0
2863	0
4777	0
9756	0
1940	0
5559	0
4827	0
2982	0
9510	0
7662	0
2218	0
6214	0
3571	0
8038	0
6468	0
3142	0
22134	0
676	0
11396	0
2935	0
4635	0
14042	0
27102	0
24542	0
2732	0
10083	0
2441	0
7698	0
6820	0
746	0
672	0
779	0
978	0
1573	0
1333	0
1060	0
1220	0
576	0
718	0
3161	0
3513	721
18222	721
3039	0
246	0
71	0
149	0
403	0
25	0
87	0
56	0
1208	0
1258	0
3709	0
340	0
1606	8605
46425	0
15676	0
4298	0
73530	0
8970	0
7823	0
1120	0
17650	0
29905	0
8496	0
5903	0
26427	0
8112	0
37820	0
10911	0
5854	0
2659	28
5968	28
18394	29
3440	29
20874	0
19213	0
2211	0
3151	0
19298	0
17715	0
13232	0
12434	0
3322	0
7355	0
7503	0
11093	0
1860	0
11313	0
30718	0
16130	0
39971	0
13850	0
7222	0
12510	0
2964	0
7830	0
30530	0
1360	0
8635	0
13391	0
3009	0
13554	0
17799	0
8650	0
8941	0
10872	0
11767	0
14167	0
13069	0
7506	0
9128	0
41838	0
47069	0
12914	0
6858	0
25466	0
10031	0
20141	0
36231	0
6172	0
14040	0
114224	0
34459	0
3196	0
6661	0
5621	0
6546	0
1644	0
8131	0
12075	0
13702	0
6176	0
51937	1
7082	0
17659	0
4933	0
2592	0
1493	0
15848	0
2836	0
6442	0
15239	0
6344	0
4124	0
42499	0
14255	0
14024	0
14723	0
1656	0
2739	0
9290	0
12275	0
15177	0
21765	0
4978	0
27415	0
143545	0
3638	0
10631	0
29990	0
51091	0
33648	0
35694	0
1956	0
27544	0
23807	0
13588	0
21331	0
32875	0
9568	0
2908	0
11440	0
3388	0
1998	0
25676	0
5910	0
532	0
3127	0
13117	0
130095	0
21475	0
13633	0
4086	0
3553	0
1305	0
1349	0
5242	0
7371	0
3150	0
16257	0
6459	0
46691	0
12255	0
75656	0
15301	0
6024	0
13174	0
18534	0
11367	0
6038	0
2395	0
4927	0
3759	0
7996	0
6841	0
21320	0
9702	0
622	0
15425	0
8201	0
16469	0
6413	0
4977	0
2026	0
8246	0
5027	0
1636	0
11092	0
6694	0
4338	0
626197	0
6616	0
7342	0
3876	0
3728	0
4770	0
3490	0
11863	0
2508	0
5128	0
4091	0
8171	0
1527	0
8030	0
8437	0
3774	0
17933	0
7158	0
220	0
165	0
229	0
877	0
130781	0
4290	0
4384	0
1339	0
4370	0
4767	0
14947	0
12486	0
4813	0
5341	0
7058	1
6443	1
9278	0
25680	0
11078	0
84277	0
8881	0
10824	0
41351	0
15654	0
4557	0
20750	0
4699	0
816	0
14106	0
5216	0
12942	0
3817	0
6386	0
102436	0
9105	0
2333	0
4469	0
3559	0
2746	0
9503	0
3353	0
14356	0
17564	0
11196	0
19931	0
9434	0
19089	0
15667	0
19084	0
5381	49
7507	49
58811	0
157433	0
149498	0
12689	0
41294	0
34943	0
72761	0
114365	0
15987	0
11656	0
4195	0
4180	0
20827	0
10527	0
31742	0
14815	0
19631	0
11925	0
10048	0
6503	0
2489	0
3522	0
26093	0
4331	0
49527	0
5303	0
26937	0
17384	0
16352	0
57814	0
14396	0
30813	0
5004	0
1520	0
2347	0
41073	0
1738	0
6629	0
3396	0
8296	0
11394	0
12898	0
5941	0
2208	0
24729	0
6904	0
14382	0
3154	0
3039	0
17457	0
3462	0
1910	815
9304	815
18226	0
3852	0
1367	0
1186	0
86710	0
67772	0
159795	0
15524	0
17202	0
9319	0
6409	0
82958	0
5742	0
5124	0
34746	0
7565	0
18565	0
14522	0
54123	0
13093	0
27372	0
3949	0
1952	0
3449	0
251999	0
9870	0
6205	0
11110	0
3542	0
1931	0
38957	0
8473	0
9383	0
2866	0
3710	0
1979	0
4471	0
12777	0
13734	0
1652	0
3811	0
10007	0
8510	0
14723	0
3203	0
7335	0
17861	0
3982	0
8496	89
2227	89
22935	0
5048	0
39652	0
44219	0
27200	0
19653	0
11501	0
68605	0
12848	0
8944	0
9627	0
10591	0
1791	0
2243	0
4717	0
13671	20
3911	20
5031	0
25105	0
16570	0
6787	0
44498	0
3047	0
18934	0
8466	0
18441	0
7575	0
7070	0
36982	0
7923	0
1129	0
11746	0
15040	0
13266	0
4955	0
391	0
771	0
4533	0
962	0
488	0
1078	0
614	0
2046	0
1301	0
1320	0
1638	0
2396	0
1159	0
56393	0
5493	0
2435	0
10602	0
35853	0
3811	0
7304	0
8174	5534
4453	0
2562	0
37566	0
14950	0
14404	0
11264	0
8843	0
7072	0
10217	0
65966	0
6963	0
16498	0
7346	0
9138	0
9221	0
25988	0
17341	0
14269	0
10377	0
16810	0
2386	0
7962	0
6148	0
23841	0
41257	0
14637	0
13473	0
50328	0
11214	0
9183	0
10422	0
14357	0
3821	0
3446	5534
64296	0
56237	0
17771	0
3833	0
28725	0
3811	0
20446	0
7495	0
22826	0
6459	0
10633	0
18842	0
18589	0
14275	0
20818	110
25784	110
27046	0
20547	0
82556	0
137895	0
54824	0
72450	0
17977	0
174413	0
2347	0
10780	0
8173	0
45280	0
40125	0
6620	0
3719	0
6390	0
15854	0
2533	0
33170	0
13274	0
42845	0
11296	0
16900	0
4719	34
2555	34
7062	0
28399	0
2797	0
5450	0
4949	0
23243	0
14946	0
7698	0
11717	0
14271	0
12038	0
3895	0
17758	0
26216	0
47527	0
42719	0
10231	0
17019	0
4739	0
42331	0
13461	0
6250	0
9010	0
9156	0
3447	0
11448	146
13026	146
18584	0
2501	0
165	0
15735	0
176631	0
12456	0
33084	48370
95	0
9131	0
29282	0
1569	0
2977	0
2727	0
4359	0
15830	547
136	547
10051	0
5004	0
6756	0
34063	0
11208	0
16632	0
6817	0
6680	0
15885	0
5823	0
6967	0
27479	0
9456	0
16969	0
18691	0
3354	0
10067	0
6728	0
3757	0
5932	0
36515	0
138825	0
927	0
2371	0
3371	0
7665	0
7448	0
29015	0
22836	0
35749	0
14260	0
7499	0
90	979
14393	0
1272	0
9532	0
18434	0
4899	0
38482	0
27798	0
13161	0
48587	0
1536	0
4132	0
3787	0
6892	0
26776	0
13843	0
16363	0
7120	0
11298	0
12744	0
14385	0
6224	0
6781	0
18238	0
32020	0
18512	0
5549	0
2737	0
8757	0
4660	0
2056	0
1373	0
5771	0
23979	0
16034	0
6459	0
6250	0
9272	0
35523	0
11454	0
14278	0
6561	0
8822	0
10228	0
16249	0
15434	0
144742	0
1347	0
10110	0
2174	0
9073	0
7778	0
24610	0
1473	0
25566	0
524185	0
45057	0
10052	0
15085	0
13614	0
5824	0
91092	0
4536	0
115028	0
1976	0
4320	0
16281	0
17926	0
2244	0
1815	0
6041	0
6454	0
58451	0
12498	0
15667	0
19618	0
20036	0
23913	0
17647	0
34030	0
13291	0
3218	0
11547	0
39475	0
62804	0
36151	0
29872	0
23803	0
6517	0
8512	0
27202	0
16789	0
70374	0
13300	0
8931	0
15395	0
14198	0
17189	0
13987	0
4217	0
21968	0
17404	0
24846	0
24177	0
15041	0
22050	0
34464	0
18684	0
12769	0
26355	0
14472	0
21214	0
24702	0
9275	0
553	25396
149449	0
45925	0
29338	0
11118	0
5268	0
3789	0
2750	0
3196	0
36681	0
11738	0
8110	0
7578	0
3860	0
152	0
2319	0
4806	0
788	9
2229	9
7016	0
2049	0
5823	0
15373	0
15971	0
31771	0
26957	0
600	0
1200	0
6165	0
618	0
1979	0
2183	0
1407	0
1239	0
1302	0
870	0
1225	0
46	0
1420	0
1245	0
2281	0
23531	0
8023	0
22559	0
8932	0
3658	0
17752	0
5734	0
6917	0
13033	0
7066	0
6661	0
2774	0
3726	0
13997	0
13377	0
34231	0
5616	0
10416	0
4772	0
675	0
1173	0
2325	0
23280	0
10270	0
4465	0
26851	0
9438	0
1426	0
2502	0
381	0
358	0
283	0
1287	0
2120	66
219	66
782	0
114347	0
25775	0
26861	0
5749	0
17619	0
7584	0
24789	0
27886	0
16492	0
9788	0
7028	0
13077	0
11356	0
11083	0
8589	0
40761	0
22298	0
29557	0
8507	0
13795	0
7316	0
17341	0
12691	0
22861	0
255	4250
3909	0
1383	0
9911	0
4139	0
5515	0
2162	0
2454	0
9388	0
5433	0
9561	0
4114	0
1047	0
11118	0
31730	0
27358	0
5614	0
3154	0
8141	0
9296	119
1852	0
2571	0
1378	0
3424	0
3296	0
13224	0
15694	0
3879	0
17332	0
70133	0
94897	0
9767	0
9516	0
28134	0
18058	0
15353	37
11419	37
20664	0
11841	0
10665	0
6465	0
28377	0
17476	0
4867	0
5320	0
6881	0
9307	0
4650	0
17673	0
33112	0
3233	0
6475	0
3083	0
11941	0
13491	0
5502	0
38117	0
87186	0
31146	0
7045	0
3055	0
1832	0
3759	0
2210	0
7017	334
3975	334
4610	0
967	0
3223	0
398	0
40387	0
7692	0
23409	0
18279	0
11140	0
2245	0
5883	0
7909	0
4597	0
8506	0
7440	0
16209	0
27641	0
35637	0
9063	0
46237	0
5560	0
3527	0
2823	0
6250	0
64	0
4338	0
6429	20
4444	20
26510	0
14912	0
5309	0
5418	0
2996	0
17543	0
16428	0
1835005	0
35362	0
2698	253
6622	253
5384	0
5347	0
15805	0
18327	0
48422	0
10118	0
14837	0
11217	0
1097	0
6002	0
1872	0
4904	0
4958	0
2950	0
13979	0
9469	0
9026	0
10256	0
3140	0
12104	0
16394	0
19335	0
9852	0
11866	0
4996	0
174	0
40	0
11271	0
16650	0
6099	0
3781	0
106728	0
35662	0
32410	0
52388	0
13438	0
10771	0
13833	0
11352	0
10536	0
3171	0
8202	810
13102	0
47633	0
29862	0
1853	0
2392	0
5224	0
1546	25
5655	25
7251	0
7657	0
13615	0
4556	0
1420	0
19222	0
21348	0
2879	0
14656	0
18694	0
5153	0
8912	0
11089	0
13936	0
16533	0
9061	0
2554	0
5226	0
15590	0
20536	0
6855	0
29907	0
26284	0
21499	0
27757	0
30330	0
10610	0
8925	0
58856	0
15709	0
12709	0
14531	0
16805	0
26133	0
17809	0
40954	0
6963	0
3760	0
3916	0
55496	0
31411	0
4695	0
4239	0
13887	0
98484	0
7030	0
8897	0
4048	0
2767	0
15358	0
159783	0
17190	0
7472	0
8463	0
11699	0
5805	0
8030	0
11590	0
9395	0
15544	0
3992	0
3865	0
3606	0
6431	0
3695	0
8562	0
3940	0
4600	0
7763	0
2797	0
4917	0
8422	0
46210	0
13535	0
7717	0
12686	0
19737	0
9528	0
12253	0
21431	451
44021	451
5743	2
15513	2
510	0
64190	0
36549	0
58677	0
4125	0
7975	0
7782	0
15418	0
13846	0
8794	0
2771	0
642	0
1531	0
332	0
503	0
2579	0
12088	748
4862	748
25348	0
3648	0
28116	0
4406	0
14621	0
7991	0
3734	0
9840	0
6790	0
10608	0
79888	0
38073	0
42482	0
5595	0
6131	0
2487	0
4439	0
5944	0
41776	0
24402	0
15277	0
56372	0
14373	0
16550	0
3257	0
11706	0
109839	0
36289	0
5649	0
2397	0
8861	20
8186	20
6994	38
4531	38
11472	0
5972	0
7061	0
4163	0
82001	0
13581	0
15194	631
18945	631
21030	0
12779	0
7199	0
11561	0
232	25396
3936	0
5588	0
19692	0
18707	0
51033	0
42696	0
116605	0
45452	0
63312	0
1615	0
446	0
11367	0
19752	0
5899	0
8946	0
4540	0
3505	0
10970	0
69502	0
56190	0
7540	0
41157	0
88147	0
1719	0
1953	31
3392	31
7150	0
11333	0
4597	0
21110	0
7536	0
8235	0
6376	0
12061	0
15138	0
28232	0
3361	0
28679	0
2388	0
18164	0
6759	0
60048	0
117517	0
28987	0
5591	0
15061	0
1668	0
1954	0
6687	0
4147	0
4198	0
29553	0
14917	0
2525	0
18584	0
63034	0
12108	0
3972	0
10186	0
3208	0
4888	0
2366	0
42199	0
28273	0
11260	0
1617	0
62772	0
34589	0
6059	0
2891	0
876	0
46693	0
4185	0
9333	0
34975	0
8338	0
85732	0
15699	0
13914	0
8014	0
9745	0
7258	0
4683	0
34523	0
39147	0
4477	0
3493	0
4978	60
12944	60
166901	0
29774	0
5106	0
6677	0
6951	0
3728	0
581	0
1000	0
120	0
23471	0
62389	0
3968	0
120254	0
37903	0
9224	0
4141	0
2216	0
3180	0
5069	0
14013	0
12990	0
8225	0
6526	0
3107	0
5535	0
6637	0
6184	0
13158	0
27084	810
5101	0
31573	0
4516	0
25145	0
5696	0
12051	22
2097	22
2881	0
3833	0
4057	0
9423	0
12052	0
13242	0
7438	0
7686	0
15916	0
9456	0
37855	0
529	0
69301	0
7508	0
8440	0
19787	0
3990	8605
22990	0
14542	0
28975	0
22245	0
180	12532
184	0
1523	11237
13696	0
1607	0
10223	0
9307	0
25207	0
34649	0
13995	0
2777	0
10034	0
7110	0
19794	0
69800	0
54763	0
2428	0
13526	0
3733	0
2629	0
6977	0
1815	0
12915	0
21351	0
14484	0
34379	0
19990	0
29411	0
34990	0
1829	0
8541	0
9495	0
19674	0
80265	0
89296	0
32826	0
81940	0
28383	0
20128	0
8085	0
3160	0
5589	0
5707	0
13116	0
619	0
762	0
2489	0
7720	0
5141	0
178510	0
35687	0
2105	120
5359	120
3164	0
1873	0
4081	36
681	36
7317	0
7505	0
4109	0
1603	0
8392	0
9547	0
8548	0
7897	0
3649	0
11905	0
9471	0
2742	0
7658	0
6795	0
3456	0
1711	0
5950	0
16469	3
2082	3
5345	0
4123	0
4871	0
24210	0
16100	0
9753	0
4341	0
9885	0
10059	0
5590	0
546	0
5556	0
54475	0
2369	0
328	0
8529	1321
7437	1321
3791	0
16039	0
9623	0
3593	0
4273	0
1266	0
20388	0
10491	1807
17961	1807
15250	0
4934	0
3344	0
5042	0
5640	0
8960	0
